date,outflow(m3/d),inflow(m3/d),spill(m3/d),wse(m),avg_temp(C)
1999-06-10,866722426.6751999,837706088.4480001,319742431.9488,22.780752,13.75
1999-06-11,817742064.8448,790487258.1120001,280915341.92639995,22.262592,14.0
1999-06-12,781752997.7856,803943401.472,261709755.4944,22.52472,14.22
1999-06-13,753690822.4512001,778499057.6639999,219604259.6352,22.52472,14.38
1999-06-14,804555044.352,765776885.76,279300604.7232,22.552152,14.78
1999-06-15,760590154.1376,739598570.496,216276922.368,22.079712,14.85
1999-06-16,793839061.0944,833791574.016,283851227.75039995,22.61616,15.14
1999-06-17,911225562.624,910124605.44,377505985.5360001,22.57044,15.38
1999-06-18,882111361.536,869266861.056,329161732.3008,22.49424,15.68
1999-06-19,849865548.9024,899604347.9039999,288524179.3536,22.759416,16.0
1999-06-20,854147049.0624,853853460.48,288401850.77759993,22.841712,16.11
1999-06-21,854905486.2336,816910230.5279998,304793879.9616,22.579584,16.2
1999-06-22,810867198.8736001,798316286.976,266456104.2432,22.360128,16.33
1999-06-23,842990682.9312,852385517.5679998,288695439.36,22.594824,16.57
1999-06-24,870172092.5184001,877829861.3759999,320500869.12,22.76856,16.81
1999-06-25,823442576.4864,810793801.7279999,276022198.8864,22.222968,16.64
1999-06-26,812286210.3551999,859969889.2800001,266994349.9776,22.7838,16.45
1999-06-27,824176547.9424,782902886.4,263495752.704,22.856952,16.47
1999-06-28,748601953.6896,723206541.312,204190859.0592,22.52472,16.35
1999-06-29,735439398.9120001,768223457.28,205169487.6672,22.622256,16.3
1999-06-30,805337947.2384,783392200.704,246663340.6464,22.457664000000005,16.39
1999-07-01,751219785.2160001,736418027.52,216594976.6656,22.107144,16.41
1999-07-02,729127244.3904,762840999.9360001,203652613.3248,22.564344,16.28
1999-07-03,706007143.5264,706814512.1279999,203848339.0464,22.57044,16.23
1999-07-04,682397728.3584001,662531567.6159999,204386584.7808,22.631400000000003,16.34
1999-07-05,645503429.8368,661308281.8560001,203921736.192,22.58568,16.58
1999-07-06,638922152.448,649809395.712,202649519.0016,22.414992,16.12
1999-07-07,606725271.2448001,596229479.424,203921736.192,22.506432000000004,16.85
1999-07-08,649564738.56,654702538.7520001,203848339.0464,22.46376,16.78
1999-07-09,664317564.8255999,692869054.464,211212519.3216,22.518624,16.83
1999-07-10,599850405.2736,559530906.624,210527479.296,22.488144,17.22
1999-07-11,658617053.184,668892653.568,209328659.2512,22.530816,17.49
1999-07-12,709554672.2304001,654702538.7520001,201915547.5456,22.195536,17.74
1999-07-13,610982305.6896,634151337.984,200692261.7856,22.055328,17.92
1999-07-14,659473353.216,705835883.5199999,204802501.9392,22.50948,17.84
1999-07-15,749751842.3039999,730056941.5679998,244314631.9872,22.72284,17.91
1999-07-16,656292810.24,653479252.9920001,209157399.2448,22.411944,18.23
1999-07-17,640023109.6320001,617514651.648,203530284.7488,22.375368,18.27
1999-07-18,649197752.832,641735709.696,202698450.432,22.323552,18.29
1999-07-19,632365340.7744,655925824.512,199689167.4624,22.094952,18.58
1999-07-20,580938407.424,572987049.984,197120267.3664,22.43328,18.92
1999-07-21,579666190.2336,580082107.3920001,196533090.2016,22.414992,18.98
1999-07-22,627570060.5952,613600137.216,196166104.47360003,22.155912,19.13
1999-07-23,540594443.0591999,568338564.0960001,204264256.2048,22.122384,19.07
1999-07-24,569366124.1343999,575922935.8080001,211506107.904,22.457664000000005,18.91
1999-07-25,614064985.8047999,619227251.712,215078102.3232,22.750272,18.83
1999-07-26,610199402.8032,583262650.368,209475453.54240003,22.174200000000003,18.95
1999-07-27,513217307.75040007,571763764.2240001,212558133.6576,22.52472,19.23
1999-07-28,536630997.19680005,538490391.5519999,214882376.6016,23.131272000000003,19.65
1999-07-29,629038003.5072,554393106.4319999,208080907.776,22.399752,19.77
